"Date(UTC)","UnixTimeStamp","Value"
"4/25/2023","1682380800","299161"
"4/26/2023","1682467200","322778"
"4/27/2023","1682553600","286836"
"4/28/2023","1682640000","250759"
"4/29/2023","1682726400","244483"
"4/30/2023","1682812800","239690"
"5/1/2023","1682899200","170717"
"5/2/2023","1682985600","162914"
"5/3/2023","1683072000","282669"
"5/4/2023","1683158400","209313"
"5/5/2023","1683244800","148306"
"5/6/2023","1683331200","132132"
"5/7/2023","1683417600","128033"
"5/8/2023","1683504000","148981"
"5/9/2023","1683590400","163756"
"5/10/2023","1683676800","180227"
"5/11/2023","1683763200","209172"
"5/12/2023","1683849600","283029"
"5/13/2023","1683936000","245351"
"5/14/2023","1684022400","247495"
"5/15/2023","1684108800","257793"
"5/16/2023","1684195200","325771"
"5/17/2023","1684281600","337461"
"5/18/2023","1684368000","394342"
"5/19/2023","1684454400","209440"
"5/20/2023","1684540800","219073"
"5/21/2023","1684627200","263315"
"5/22/2023","1684713600","259720"
"5/23/2023","1684800000","304624"
"5/24/2023","1684886400","326198"
"5/25/2023","1684972800","320635"
"5/26/2023","1685059200","327475"
"5/27/2023","1685145600","306179"
"5/28/2023","1685232000","290474"
"5/29/2023","1685318400","290959"
"5/30/2023","1685404800","314845"
"5/31/2023","1685491200","349502"
"6/1/2023","1685577600","276917"
"6/2/2023","1685664000","309816"
"6/3/2023","1685750400","333348"
"6/4/2023","1685836800","328883"
"6/5/2023","1685923200","335652"
"6/6/2023","1686009600","271226"
"6/7/2023","1686096000","425272"
"6/8/2023","1686182400","438274"
"6/9/2023","1686268800","465199"
"6/10/2023","1686355200","471832"
"6/11/2023","1686441600","430507"
"6/12/2023","1686528000","462662"
"6/13/2023","1686614400","500126"
"6/14/2023","1686700800","578827"
"6/15/2023","1686787200","544900"
"6/16/2023","1686873600","458821"
"6/17/2023","1686960000","421211"
"6/18/2023","1687046400","404224"
"6/19/2023","1687132800","426329"
"6/20/2023","1687219200","475476"
"6/21/2023","1687305600","573145"
"6/22/2023","1687392000","567639"
"6/23/2023","1687478400","575402"
"6/24/2023","1687564800","494026"
"6/25/2023","1687651200","553608"
"6/26/2023","1687737600","596029"
"6/27/2023","1687824000","657861"
"6/28/2023","1687910400","634580"
"6/29/2023","1687996800","593265"
"6/30/2023","1688083200","562109"
"7/1/2023","1688169600","564512"
"7/2/2023","1688256000","490015"
"7/3/2023","1688342400","518701"
"7/4/2023","1688428800","468935"
"7/5/2023","1688515200","359682"
"7/6/2023","1688601600","429033"
"7/7/2023","1688688000","397627"
"7/8/2023","1688774400","487276"
"7/9/2023","1688860800","485996"
"7/10/2023","1688947200","474418"
"7/11/2023","1689033600","484344"
"7/12/2023","1689120000","486718"
"7/13/2023","1689206400","538857"
"7/14/2023","1689292800","613310"
"7/15/2023","1689379200","567902"
"7/16/2023","1689465600","493239"
"7/17/2023","1689552000","570202"
"7/18/2023","1689638400","554203"
"7/19/2023","1689724800","578555"
"7/20/2023","1689811200","629489"
"7/21/2023","1689897600","528842"
"7/22/2023","1689984000","568977"
"7/23/2023","1690070400","533695"
"7/24/2023","1690156800","694264"
"7/25/2023","1690243200","887605"
"7/26/2023","1690329600","852274"
"7/27/2023","1690416000","944668"
"7/28/2023","1690502400","704981"
"7/29/2023","1690588800","675950"
"7/30/2023","1690675200","657329"
"7/31/2023","1690761600","723403"
"8/1/2023","1690848000","719924"
"8/2/2023","1690934400","591372"
"8/3/2023","1691020800","704436"
"8/4/2023","1691107200","689712"
"8/5/2023","1691193600","603587"
"8/6/2023","1691280000","518553"
"8/7/2023","1691366400","826515"
"8/8/2023","1691452800","867875"
"8/9/2023","1691539200","611019"
"8/10/2023","1691625600","571919"
"8/11/2023","1691712000","491850"
"8/12/2023","1691798400","432134"
"8/13/2023","1691884800","438559"
"8/14/2023","1691971200","694008"
"8/15/2023","1692057600","937720"
"8/16/2023","1692144000","654703"
"8/17/2023","1692230400","604147"
"8/18/2023","1692316800","475754"
"8/19/2023","1692403200","425551"
"8/20/2023","1692489600","402975"
"8/21/2023","1692576000","449149"
"8/22/2023","1692662400","451982"
"8/23/2023","1692748800","475490"
"8/24/2023","1692835200","429447"
"8/25/2023","1692921600","371668"
"8/26/2023","1693008000","362731"
"8/27/2023","1693094400","355560"
"8/28/2023","1693180800","418077"
"8/29/2023","1693267200","427254"
"8/30/2023","1693353600","423184"
"8/31/2023","1693440000","466322"
"9/1/2023","1693526400","385631"
"9/2/2023","1693612800","342098"
"9/3/2023","1693699200","321985"
"9/4/2023","1693785600","345774"
"9/5/2023","1693872000","374562"
"9/6/2023","1693958400","396002"
"9/7/2023","1694044800","397998"
"9/8/2023","1694131200","390796"
"9/9/2023","1694217600","363578"
"9/10/2023","1694304000","337502"
"9/11/2023","1694390400","393899"
"9/12/2023","1694476800","484898"
"9/13/2023","1694563200","355062"
"9/14/2023","1694649600","378444"
"9/15/2023","1694736000","396987"
"9/16/2023","1694822400","321358"
"9/17/2023","1694908800","300843"
"9/18/2023","1694995200","320752"
"9/19/2023","1695081600","350853"
"9/20/2023","1695168000","344947"
"9/21/2023","1695254400","362729"
"9/22/2023","1695340800","344084"
"9/23/2023","1695427200","319967"
"9/24/2023","1695513600","296871"
"9/25/2023","1695600000","324863"
"9/26/2023","1695686400","359465"
"9/27/2023","1695772800","364426"
"9/28/2023","1695859200","387388"
"9/29/2023","1695945600","328763"
"9/30/2023","1696032000","425383"
"10/1/2023","1696118400","291477"
"10/2/2023","1696204800","286145"
"10/3/2023","1696291200","331055"
"10/4/2023","1696377600","281918"
"10/5/2023","1696464000","289661"
"10/6/2023","1696550400","286172"
"10/7/2023","1696636800","262401"
"10/8/2023","1696723200","254341"
"10/9/2023","1696809600","291296"
"10/10/2023","1696896000","282658"
"10/11/2023","1696982400","299204"
"10/12/2023","1697068800","312610"
"10/13/2023","1697155200","267289"
"10/14/2023","1697241600","244715"
"10/15/2023","1697328000","253535"
"10/16/2023","1697414400","259624"
"10/17/2023","1697500800","309185"
"10/18/2023","1697587200","282406"
"10/19/2023","1697673600","280802"
"10/20/2023","1697760000","297615"
"10/21/2023","1697846400","269049"
"10/22/2023","1697932800","265118"
"10/23/2023","1698019200","337559"
"10/24/2023","1698105600","356788"
"10/25/2023","1698192000","292199"
"10/26/2023","1698278400","311694"
"10/27/2023","1698364800","285942"
"10/28/2023","1698451200","279520"
"10/29/2023","1698537600","247592"
"10/30/2023","1698624000","247064"
"10/31/2023","1698710400","259153"
"11/1/2023","1698796800","288312"
"11/2/2023","1698883200","289470"
"11/3/2023","1698969600","305077"
"11/4/2023","1699056000","310135"
"11/5/2023","1699142400","356126"
"11/6/2023","1699228800","355571"
"11/7/2023","1699315200","382068"
"11/8/2023","1699401600","356111"
"11/9/2023","1699488000","425121"
"11/10/2023","1699574400","347078"
"11/11/2023","1699660800","368007"
"11/12/2023","1699747200","351736"
"11/13/2023","1699833600","357535"
"11/14/2023","1699920000","344291"
"11/15/2023","1700006400","346268"
"11/16/2023","1700092800","440305"
"11/17/2023","1700179200","538284"
"11/18/2023","1700265600","371674"
"11/19/2023","1700352000","351863"
"11/20/2023","1700438400","402408"
"11/21/2023","1700524800","407268"
"11/22/2023","1700611200","361156"
"11/23/2023","1700697600","328866"
"11/24/2023","1700784000","326701"
"11/25/2023","1700870400","301765"
"11/26/2023","1700956800","303757"
"11/27/2023","1701043200","283714"
"11/28/2023","1701129600","272637"
"11/29/2023","1701216000","279158"
"11/30/2023","1701302400","311882"
"12/1/2023","1701388800","290050"
"12/2/2023","1701475200","290069"
"12/3/2023","1701561600","280786"
"12/4/2023","1701648000","374888"
"12/5/2023","1701734400","334188"
"12/6/2023","1701820800","308536"
"12/7/2023","1701907200","348089"
"12/8/2023","1701993600","414366"
"12/9/2023","1702080000","401668"
"12/10/2023","1702166400","389342"
"12/11/2023","1702252800","414712"
"12/12/2023","1702339200","352603"
"12/13/2023","1702425600","345093"
"12/14/2023","1702512000","314150"
"12/15/2023","1702598400","297380"
"12/16/2023","1702684800","307694"
"12/17/2023","1702771200","343484"
"12/18/2023","1702857600","384848"
"12/19/2023","1702944000","512875"
"12/20/2023","1703030400","372958"
"12/21/2023","1703116800","444109"
"12/22/2023","1703203200","522543"
"12/23/2023","1703289600","458591"
"12/24/2023","1703376000","407420"
"12/25/2023","1703462400","379403"
"12/26/2023","1703548800","465529"
"12/27/2023","1703635200","468723"
"12/28/2023","1703721600","457955"
"12/29/2023","1703808000","410261"
"12/30/2023","1703894400","400985"
"12/31/2023","1703980800","412341"
"1/1/2024","1704067200","402799"
"1/2/2024","1704153600","418946"
"1/3/2024","1704240000","413320"
"1/4/2024","1704326400","394855"
"1/5/2024","1704412800","384685"
"1/6/2024","1704499200","372227"
"1/7/2024","1704585600","325246"
"1/8/2024","1704672000","401657"
"1/9/2024","1704758400","455383"
"1/10/2024","1704844800","490335"
"1/11/2024","1704931200","443896"
"1/12/2024","1705017600","466334"
"1/13/2024","1705104000","415718"
"1/14/2024","1705190400","336458"
"1/15/2024","1705276800","413050"
"1/16/2024","1705363200","402375"
"1/17/2024","1705449600","381253"
"1/18/2024","1705536000","348437"
